Seed,Scenario,Augmentation,Model,Class,Precision,Recall,F1-Score,Support,TotalSamples
2092905740,Test2,CVAE,XGB-100ep-s2092905740,DoS Slowhttptest,0.9957575757575757,0.9957575757575757,0.9957575757575757,1650.0,5499
2092905740,Test2,CVAE,XGB-100ep-s2092905740,DoS slowloris,0.994833524684271,0.9965497412305923,0.9956908934214306,1739.0,5796
2092905740,Test2,GAN,MLP-1ep-s2092905740,BENIGN,0.9256702166727874,0.8402,0.8808666783155688,15000.0,50000
2092905740,Test2,GAN,MLP-1ep-s2092905740,DoS Slowhttptest,0.3996875,0.7751515151515151,0.5274226804123712,1650.0,5499
2092905740,Test2,GAN,MLP-1ep-s2092905740,DoS slowloris,0.5552731893265566,0.5025876940770557,0.5276184726833686,1739.0,5796
2092905740,Test2,GAN,LogReg-1ep-s2092905740,BENIGN,0.9287932404130859,0.8574,0.8916698443512323,15000.0,50000
2092905740,Test2,GAN,LogReg-1ep-s2092905740,DoS Slowhttptest,0.48706099815157117,0.6387878787878788,0.5527005768222338,1650.0,5499
2092905740,Test2,GAN,LogReg-1ep-s2092905740,DoS slowloris,0.39991589571068126,0.5468660149511213,0.4619868836531455,1739.0,5796
2092905740,Test2,GAN,RF-1ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,GAN,RF-1ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,GAN,RF-1ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,GAN,XGB-1ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,GAN,XGB-1ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,GAN,XGB-1ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,GAN,MLP-2ep-s2092905740,BENIGN,0.9280866614460976,0.9481333333333334,0.9380029019918217,15000.0,50000
2092905740,Test2,GAN,MLP-2ep-s2092905740,DoS Slowhttptest,0.8681556195965417,0.7303030303030303,0.793285055957867,1650.0,5499
2092905740,Test2,GAN,MLP-2ep-s2092905740,DoS slowloris,0.5295169946332737,0.5106382978723404,0.5199063231850117,1739.0,5796
2092905740,Test2,GAN,LogReg-2ep-s2092905740,BENIGN,0.9810308637176397,0.8412666666666667,0.9057890392276495,15000.0,50000
2092905740,Test2,GAN,LogReg-2ep-s2092905740,DoS Slowhttptest,0.4908372260150916,0.8278787878787879,0.616286938867584,1650.0,5499
2092905740,Test2,GAN,LogReg-2ep-s2092905740,DoS slowloris,0.5665329930732774,0.8936170212765957,0.6934404283801874,1739.0,5796
2092905740,Test2,GAN,RF-2ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,GAN,RF-2ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,GAN,RF-2ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,GAN,XGB-2ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,GAN,XGB-2ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,GAN,XGB-2ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,GAN,MLP-3ep-s2092905740,BENIGN,0.8976660682226212,0.9666666666666667,0.9308894809488653,15000.0,50000
2092905740,Test2,GAN,MLP-3ep-s2092905740,DoS Slowhttptest,0.8533333333333334,0.7757575757575758,0.8126984126984127,1650.0,5499
2092905740,Test2,GAN,MLP-3ep-s2092905740,DoS slowloris,0.3654891304347826,0.15468660149511212,0.21737373737373739,1739.0,5796
2092905740,Test2,GAN,LogReg-3ep-s2092905740,BENIGN,0.9869489097564857,0.8268,0.8998041065080171,15000.0,50000
2092905740,Test2,GAN,LogReg-3ep-s2092905740,DoS Slowhttptest,0.54632972322503,0.8254545454545454,0.6574945691527878,1650.0,5499
2092905740,Test2,GAN,LogReg-3ep-s2092905740,DoS slowloris,0.48228228228228226,0.9235192639447959,0.6336555533635826,1739.0,5796
2092905740,Test2,GAN,RF-3ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,GAN,RF-3ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,GAN,RF-3ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,GAN,XGB-3ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,GAN,XGB-3ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,GAN,XGB-3ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,GAN,MLP-5ep-s2092905740,BENIGN,0.9487725165311242,0.8322,0.88667116525198,15000.0,50000
2092905740,Test2,GAN,MLP-5ep-s2092905740,DoS Slowhttptest,0.36730821360802385,0.8212121212121212,0.5075856902041581,1650.0,5499
2092905740,Test2,GAN,MLP-5ep-s2092905740,DoS slowloris,0.7420609202851588,0.6584243818286372,0.6977452772699574,1739.0,5796
2092905740,Test2,GAN,LogReg-5ep-s2092905740,BENIGN,0.9973393198636401,0.7996666666666666,0.8876308876308876,15000.0,50000
2092905740,Test2,GAN,LogReg-5ep-s2092905740,DoS Slowhttptest,0.6842357450886439,0.8654545454545455,0.7642493979127643,1650.0,5499
2092905740,Test2,GAN,LogReg-5ep-s2092905740,DoS slowloris,0.38573099415204676,0.9482461184588844,0.5483870967741935,1739.0,5796
2092905740,Test2,GAN,RF-5ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,GAN,RF-5ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,GAN,RF-5ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,GAN,XGB-5ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,GAN,XGB-5ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,GAN,XGB-5ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,GAN,MLP-10ep-s2092905740,BENIGN,0.9628356037561169,0.9706666666666667,0.9667352765420623,15000.0,50000
2092905740,Test2,GAN,MLP-10ep-s2092905740,DoS Slowhttptest,0.6648727984344422,0.8236363636363636,0.7357877639415268,1650.0,5499
2092905740,Test2,GAN,MLP-10ep-s2092905740,DoS slowloris,0.6860179885527392,0.4824611845888442,0.5665091154625254,1739.0,5796
2092905740,Test2,GAN,LogReg-10ep-s2092905740,BENIGN,0.9927990874090974,0.9283333333333333,0.9594846000137808,15000.0,50000
2092905740,Test2,GAN,LogReg-10ep-s2092905740,DoS Slowhttptest,0.8429561200923787,0.8848484848484849,0.8633944411590775,1650.0,5499
2092905740,Test2,GAN,LogReg-10ep-s2092905740,DoS slowloris,0.6142151273280122,0.9292696952271421,0.7395881006864988,1739.0,5796
2092905740,Test2,GAN,RF-10ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,GAN,RF-10ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,GAN,RF-10ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,GAN,XGB-10ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,GAN,XGB-10ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,GAN,XGB-10ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,GAN,MLP-15ep-s2092905740,BENIGN,0.9833987322668276,0.8688,0.9225541554580207,15000.0,50000
2092905740,Test2,GAN,MLP-15ep-s2092905740,DoS Slowhttptest,0.6060948081264108,0.9763636363636363,0.7479108635097493,1650.0,5499
2092905740,Test2,GAN,MLP-15ep-s2092905740,DoS slowloris,0.5401371520774506,0.7699827487061529,0.6348980559506875,1739.0,5796
2092905740,Test2,GAN,LogReg-15ep-s2092905740,BENIGN,0.9955641410889318,0.9276666666666666,0.9604168823549711,15000.0,50000
2092905740,Test2,GAN,LogReg-15ep-s2092905740,DoS Slowhttptest,0.8225889633831872,0.9666666666666667,0.8888269713011981,1650.0,5499
2092905740,Test2,GAN,LogReg-15ep-s2092905740,DoS slowloris,0.6704407602102709,0.953421506612996,0.7872744539411206,1739.0,5796
2092905740,Test2,GAN,RF-15ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,GAN,RF-15ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,GAN,RF-15ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,GAN,XGB-15ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,GAN,XGB-15ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,GAN,XGB-15ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,GAN,MLP-20ep-s2092905740,BENIGN,0.9874750925135212,0.9250666666666667,0.9552526504199367,15000.0,50000
2092905740,Test2,GAN,MLP-20ep-s2092905740,DoS Slowhttptest,0.6174645390070922,0.8442424242424242,0.7132616487455197,1650.0,5499
2092905740,Test2,GAN,MLP-20ep-s2092905740,DoS slowloris,0.624219125420471,0.7469810235767682,0.6801047120418848,1739.0,5796
2092905740,Test2,GAN,LogReg-20ep-s2092905740,BENIGN,0.996427070197562,0.9482,0.9717155154744824,15000.0,50000
2092905740,Test2,GAN,LogReg-20ep-s2092905740,DoS Slowhttptest,0.8916666666666667,0.9727272727272728,0.9304347826086956,1650.0,5499
2092905740,Test2,GAN,LogReg-20ep-s2092905740,DoS slowloris,0.7235421166306696,0.9631972397929844,0.8263443512580168,1739.0,5796
2092905740,Test2,GAN,RF-20ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,GAN,RF-20ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,GAN,RF-20ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,GAN,XGB-20ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,GAN,XGB-20ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,GAN,XGB-20ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,GAN,MLP-25ep-s2092905740,BENIGN,0.9583736065468136,0.9915333333333334,0.9746715161047217,15000.0,50000
2092905740,Test2,GAN,MLP-25ep-s2092905740,DoS Slowhttptest,0.8822485207100592,0.9036363636363637,0.8928143712574851,1650.0,5499
2092905740,Test2,GAN,MLP-25ep-s2092905740,DoS slowloris,0.9161016949152543,0.6216216216216216,0.7406646111682083,1739.0,5796
2092905740,Test2,GAN,LogReg-25ep-s2092905740,BENIGN,0.995485797624835,0.9556,0.9751352086805674,15000.0,50000
2092905740,Test2,GAN,LogReg-25ep-s2092905740,DoS Slowhttptest,0.9016301292861157,0.9721212121212122,0.9355497229512978,1650.0,5499
2092905740,Test2,GAN,LogReg-25ep-s2092905740,DoS slowloris,0.7607417458163727,0.9672225416906268,0.8516455696202532,1739.0,5796
2092905740,Test2,GAN,RF-25ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,GAN,RF-25ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,GAN,RF-25ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,GAN,XGB-25ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,GAN,XGB-25ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,GAN,XGB-25ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,GAN,MLP-30ep-s2092905740,BENIGN,0.9823473925346988,0.972,0.977146303867033,15000.0,50000
2092905740,Test2,GAN,MLP-30ep-s2092905740,DoS Slowhttptest,0.8662207357859532,0.9418181818181818,0.9024390243902439,1650.0,5499
2092905740,Test2,GAN,MLP-30ep-s2092905740,DoS slowloris,0.8168853394181403,0.8234617596319724,0.8201603665521191,1739.0,5796
2092905740,Test2,GAN,LogReg-30ep-s2092905740,BENIGN,0.9988187061357793,0.9582666666666667,0.9781225545234936,15000.0,50000
2092905740,Test2,GAN,LogReg-30ep-s2092905740,DoS Slowhttptest,0.9242068155111633,0.9533333333333334,0.9385441527446301,1650.0,5499
2092905740,Test2,GAN,LogReg-30ep-s2092905740,DoS slowloris,0.742595818815331,0.980448533640023,0.8451053283767038,1739.0,5796
2092905740,Test2,GAN,RF-30ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,GAN,RF-30ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,GAN,RF-30ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,GAN,XGB-30ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,GAN,XGB-30ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,GAN,XGB-30ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,GAN,MLP-50ep-s2092905740,BENIGN,0.9784037558685446,0.9725333333333334,0.9754597124707456,15000.0,50000
2092905740,Test2,GAN,MLP-50ep-s2092905740,DoS Slowhttptest,0.9341840161182001,0.843030303030303,0.8862695125836254,1650.0,5499
2092905740,Test2,GAN,MLP-50ep-s2092905740,DoS slowloris,0.7562814070351759,0.8654399079930994,0.8071869133816036,1739.0,5796
2092905740,Test2,GAN,LogReg-50ep-s2092905740,BENIGN,0.9991762202237935,0.9703333333333334,0.9845435789900903,15000.0,50000
2092905740,Test2,GAN,LogReg-50ep-s2092905740,DoS Slowhttptest,0.9090909090909091,0.9818181818181818,0.9440559440559441,1650.0,5499
2092905740,Test2,GAN,LogReg-50ep-s2092905740,DoS slowloris,0.8357843137254902,0.980448533640023,0.9023551204022228,1739.0,5796
2092905740,Test2,GAN,RF-50ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,GAN,RF-50ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,GAN,RF-50ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,GAN,XGB-50ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,GAN,XGB-50ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,GAN,XGB-50ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
2092905740,Test2,GAN,MLP-100ep-s2092905740,BENIGN,0.9784037558685446,0.9725333333333334,0.9754597124707456,15000.0,50000
2092905740,Test2,GAN,MLP-100ep-s2092905740,DoS Slowhttptest,0.9341840161182001,0.843030303030303,0.8862695125836254,1650.0,5499
2092905740,Test2,GAN,MLP-100ep-s2092905740,DoS slowloris,0.7562814070351759,0.8654399079930994,0.8071869133816036,1739.0,5796
2092905740,Test2,GAN,LogReg-100ep-s2092905740,BENIGN,0.9990455413144259,0.9769333333333333,0.9878657139004988,15000.0,50000
2092905740,Test2,GAN,LogReg-100ep-s2092905740,DoS Slowhttptest,0.9260943718021604,0.9872727272727273,0.9557054854796128,1650.0,5499
2092905740,Test2,GAN,LogReg-100ep-s2092905740,DoS slowloris,0.8710499490316004,0.9827487061529615,0.9235341799513644,1739.0,5796
2092905740,Test2,GAN,RF-100ep-s2092905740,BENIGN,0.9998666399946656,0.9996666666666667,0.9997666433309997,15000.0,50000
2092905740,Test2,GAN,RF-100ep-s2092905740,DoS Slowhttptest,0.9951573849878934,0.9963636363636363,0.9957601453664445,1650.0,5499
2092905740,Test2,GAN,RF-100ep-s2092905740,DoS slowloris,0.996551724137931,0.9971247843588269,0.9968381718884737,1739.0,5796
2092905740,Test2,GAN,XGB-100ep-s2092905740,BENIGN,0.999733351109926,0.9998,0.9997666744441852,15000.0,50000
2092905740,Test2,GAN,XGB-100ep-s2092905740,DoS Slowhttptest,0.9975683890577508,0.9945454545454545,0.9960546282245827,1650.0,5499
2092905740,Test2,GAN,XGB-100ep-s2092905740,DoS slowloris,0.9954102122776821,0.9976998274870615,0.996553704767375,1739.0,5796
3127331292,Test2,None,MLP-1ep-s3127331292,BENIGN,0.9245654593715216,0.7198666666666667,0.8094756175268938,15000.0,50000
3127331292,Test2,None,MLP-1ep-s3127331292,DoS Slowhttptest,0.2613786591123702,0.8387878787878787,0.3985601151907847,1650.0,5499
3127331292,Test2,None,MLP-1ep-s3127331292,DoS slowloris,0.6374558303886926,0.518688901667625,0.5719720989220038,1739.0,5796
3127331292,Test2,None,LogReg-1ep-s3127331292,BENIGN,0.9337738830627783,0.8666666666666667,0.8989696424866883,15000.0,50000
3127331292,Test2,None,LogReg-1ep-s3127331292,DoS Slowhttptest,0.5049180327868853,0.6533333333333333,0.5696169088507266,1650.0,5499
3127331292,Test2,None,LogReg-1ep-s3127331292,DoS slowloris,0.4159519725557461,0.5577918343875791,0.47654139032178827,1739.0,5796
3127331292,Test2,None,RF-1ep-s3127331292,BENIGN,0.9993336886993603,0.9998666666666667,0.9996001066382298,15000.0,50000
3127331292,Test2,None,RF-1ep-s3127331292,DoS Slowhttptest,0.9957446808510638,0.9927272727272727,0.9942336874051594,1650.0,5499
3127331292,Test2,None,RF-1ep-s3127331292,DoS slowloris,0.9965437788018433,0.9948246118458884,0.99568345323741,1739.0,5796
3127331292,Test2,None,XGB-1ep-s3127331292,BENIGN,0.9997333866560021,0.9999333333333333,0.9998333499983335,15000.0,50000
3127331292,Test2,None,XGB-1ep-s3127331292,DoS Slowhttptest,0.9981729598051157,0.9933333333333333,0.9957472660996355,1650.0,5499
3127331292,Test2,None,XGB-1ep-s3127331292,DoS slowloris,0.9948394495412844,0.9976998274870615,0.9962675854148723,1739.0,5796
3127331292,Test2,None,MLP-2ep-s3127331292,BENIGN,0.9443297639014321,0.9759333333333333,0.9598714838371254,15000.0,50000
3127331292,Test2,None,MLP-2ep-s3127331292,DoS Slowhttptest,0.8145214521452145,0.7478787878787879,0.7797788309636651,1650.0,5499
3127331292,Test2,None,MLP-2ep-s3127331292,DoS slowloris,0.8024781341107872,0.633122484186314,0.7078109932497589,1739.0,5796
3127331292,Test2,None,LogReg-2ep-s3127331292,BENIGN,0.9819995324553884,0.8401333333333333,0.9055437789674128,15000.0,50000
3127331292,Test2,None,LogReg-2ep-s3127331292,DoS Slowhttptest,0.49765934461649264,0.8375757575757575,0.6243505760108425,1650.0,5499
3127331292,Test2,None,LogReg-2ep-s3127331292,DoS slowloris,0.5588341129902843,0.8930419781483612,0.6874723328906596,1739.0,5796
3127331292,Test2,None,RF-2ep-s3127331292,BENIGN,0.9993336886993603,0.9998666666666667,0.9996001066382298,15000.0,50000
3127331292,Test2,None,RF-2ep-s3127331292,DoS Slowhttptest,0.9957446808510638,0.9927272727272727,0.9942336874051594,1650.0,5499
3127331292,Test2,None,RF-2ep-s3127331292,DoS slowloris,0.9965437788018433,0.9948246118458884,0.99568345323741,1739.0,5796
3127331292,Test2,None,XGB-2ep-s3127331292,BENIGN,0.9997333866560021,0.9999333333333333,0.9998333499983335,15000.0,50000
3127331292,Test2,None,XGB-2ep-s3127331292,DoS Slowhttptest,0.9981729598051157,0.9933333333333333,0.9957472660996355,1650.0,5499
3127331292,Test2,None,XGB-2ep-s3127331292,DoS slowloris,0.9948394495412844,0.9976998274870615,0.9962675854148723,1739.0,5796
3127331292,Test2,None,MLP-3ep-s3127331292,BENIGN,0.929875,0.9918666666666667,0.9598709677419355,15000.0,50000
3127331292,Test2,None,MLP-3ep-s3127331292,DoS Slowhttptest,0.8945342571208622,0.7042424242424242,0.7880637504238724,1650.0,5499
3127331292,Test2,None,MLP-3ep-s3127331292,DoS slowloris,0.9256880733944954,0.5802185163887291,0.7133262636974196,1739.0,5796
3127331292,Test2,None,LogReg-3ep-s3127331292,BENIGN,0.9885229148651835,0.8383333333333334,0.9072544280509361,15000.0,50000
3127331292,Test2,None,LogReg-3ep-s3127331292,DoS Slowhttptest,0.5366917889726299,0.82,0.6487652841045313,1650.0,5499
3127331292,Test2,None,LogReg-3ep-s3127331292,DoS slowloris,0.5106450587861455,0.9240943070730305,0.6577977896029472,1739.0,5796
3127331292,Test2,None,RF-3ep-s3127331292,BENIGN,0.9993336886993603,0.9998666666666667,0.9996001066382298,15000.0,50000
3127331292,Test2,None,RF-3ep-s3127331292,DoS Slowhttptest,0.9957446808510638,0.9927272727272727,0.9942336874051594,1650.0,5499
3127331292,Test2,None,RF-3ep-s3127331292,DoS slowloris,0.9965437788018433,0.9948246118458884,0.99568345323741,1739.0,5796
3127331292,Test2,None,XGB-3ep-s3127331292,BENIGN,0.9997333866560021,0.9999333333333333,0.9998333499983335,15000.0,50000
